"","work","cit"
"439","https://openalex.org/W3122584058","https://openalex.org/W3131619608"
"440","https://openalex.org/W3122584058","https://openalex.org/W3133542768"
"441","https://openalex.org/W3122584058","https://openalex.org/W2928563359"
"442","https://openalex.org/W3122584058","https://openalex.org/W3017744470"
"443","https://openalex.org/W3122584058","https://openalex.org/W2995588185"
"444","https://openalex.org/W3122584058","https://openalex.org/W3013061706"
"445","https://openalex.org/W3122584058","https://openalex.org/W3093544380"
"446","https://openalex.org/W3122584058","https://openalex.org/W2907082717"
"447","https://openalex.org/W3122584058","https://openalex.org/W2979380211"
"448","https://openalex.org/W3122584058","https://openalex.org/W2979966287"
"449","https://openalex.org/W3122584058","https://openalex.org/W3019255598"
"450","https://openalex.org/W3122584058","https://openalex.org/W3120294730"
"451","https://openalex.org/W3122584058","https://openalex.org/W2894252751"
"452","https://openalex.org/W2284309018","https://openalex.org/W3168399802"
"453","https://openalex.org/W2284309018","https://openalex.org/W2944233767"
"454","https://openalex.org/W2284309018","https://openalex.org/W2996005692"
"455","https://openalex.org/W2284309018","https://openalex.org/W2911243591"
"456","https://openalex.org/W2284309018","https://openalex.org/W3006635802"
"457","https://openalex.org/W2284309018","https://openalex.org/W2908625212"
"458","https://openalex.org/W2284309018","https://openalex.org/W2809656273"
"459","https://openalex.org/W2284309018","https://openalex.org/W2617591325"
"460","https://openalex.org/W2284309018","https://openalex.org/W2779311051"
"461","https://openalex.org/W2284309018","https://openalex.org/W2799628594"
"462","https://openalex.org/W2284309018","https://openalex.org/W2800287657"
"463","https://openalex.org/W2284309018","https://openalex.org/W2473157517"
"464","https://openalex.org/W2284309018","https://openalex.org/W2586259108"
"465","https://openalex.org/W2017629143","https://openalex.org/W2944816492"
"466","https://openalex.org/W2017629143","https://openalex.org/W2913748342"
"467","https://openalex.org/W2017629143","https://openalex.org/W2884031909"
"468","https://openalex.org/W2017629143","https://openalex.org/W2515333660"
"469","https://openalex.org/W2017629143","https://openalex.org/W2611034319"
"470","https://openalex.org/W2017629143","https://openalex.org/W939039101"
"471","https://openalex.org/W2017629143","https://openalex.org/W2551572380"
"472","https://openalex.org/W2621663954","https://openalex.org/W4206382855"
"473","https://openalex.org/W2621663954","https://openalex.org/W3203125311"
"474","https://openalex.org/W2621663954","https://openalex.org/W3209212823"
"475","https://openalex.org/W2621663954","https://openalex.org/W3129957249"
"476","https://openalex.org/W2621663954","https://openalex.org/W3209135913"
"477","https://openalex.org/W2621663954","https://openalex.org/W3119882573"
"478","https://openalex.org/W2621663954","https://openalex.org/W2949259085"
"479","https://openalex.org/W2621663954","https://openalex.org/W3036166843"
"480","https://openalex.org/W2621663954","https://openalex.org/W3028168225"
"481","https://openalex.org/W2621663954","https://openalex.org/W2982928216"
"482","https://openalex.org/W2621663954","https://openalex.org/W2949439362"
"483","https://openalex.org/W2621663954","https://openalex.org/W2811181315"
"484","https://openalex.org/W2621663954","https://openalex.org/W3125260050"
"485","https://openalex.org/W2512191952","https://openalex.org/W2058159293"
"486","https://openalex.org/W2512191952","https://openalex.org/W3122795151"
"487","https://openalex.org/W2512191952","https://openalex.org/W1994557418"
"488","https://openalex.org/W2973900941","https://openalex.org/W3182203325"
"489","https://openalex.org/W2973900941","https://openalex.org/W3089466460"
"490","https://openalex.org/W2973900941","https://openalex.org/W3036873316"
"491","https://openalex.org/W3004322454","https://openalex.org/W3128919003"
"492","https://openalex.org/W3004322454","https://openalex.org/W3047822017"
"493","https://openalex.org/W3004322454","https://openalex.org/W3041509987"
"494","https://openalex.org/W3010730434","https://openalex.org/W3047822017"
"495","https://openalex.org/W3016620240","https://openalex.org/W3047822017"
"496","https://openalex.org/W3003263573","https://openalex.org/W3203726172"
"497","https://openalex.org/W3009134565","https://openalex.org/W3215043744"
"498","https://openalex.org/W3009134565","https://openalex.org/W3160893503"
"499","https://openalex.org/W2969467152","https://openalex.org/W3136672871"
"500","https://openalex.org/W2969467152","https://openalex.org/W3118064629"
"501","https://openalex.org/W2006996292","https://openalex.org/W3158264242"
"502","https://openalex.org/W2006996292","https://openalex.org/W3161514636"
"503","https://openalex.org/W2006996292","https://openalex.org/W318541751"
"504","https://openalex.org/W2006996292","https://openalex.org/W2323544993"
"505","https://openalex.org/W2006996292","https://openalex.org/W1916187228"
"506","https://openalex.org/W2006996292","https://openalex.org/W1664749744"
"507","https://openalex.org/W2006996292","https://openalex.org/W2468386581"
"508","https://openalex.org/W2006996292","https://openalex.org/W2471441588"
"509","https://openalex.org/W2006996292","https://openalex.org/W2741391799"
"510","https://openalex.org/W2006996292","https://openalex.org/W2431529222"
"511","https://openalex.org/W2006996292","https://openalex.org/W2161443364"
"512","https://openalex.org/W2006996292","https://openalex.org/W1971415863"
"513","https://openalex.org/W2006996292","https://openalex.org/W1949118010"
"514","https://openalex.org/W2006996292","https://openalex.org/W3125213198"
"515","https://openalex.org/W2006996292","https://openalex.org/W2911324162"
"516","https://openalex.org/W2006996292","https://openalex.org/W2001265625"
"517","https://openalex.org/W2006996292","https://openalex.org/W1993851692"
"518","https://openalex.org/W2006996292","https://openalex.org/W2019133244"
"519","https://openalex.org/W2006996292","https://openalex.org/W2007717101"
"520","https://openalex.org/W2006996292","https://openalex.org/W2149849438"
"521","https://openalex.org/W2082938067","https://openalex.org/W3206702901"
"522","https://openalex.org/W2082938067","https://openalex.org/W3096935816"
"523","https://openalex.org/W2082938067","https://openalex.org/W3092378277"
"524","https://openalex.org/W2082938067","https://openalex.org/W3201443372"
"525","https://openalex.org/W2082938067","https://openalex.org/W3203627141"
"526","https://openalex.org/W2082938067","https://openalex.org/W3196973266"
"527","https://openalex.org/W2082938067","https://openalex.org/W3170247219"
"528","https://openalex.org/W2082938067","https://openalex.org/W3195930529"
"529","https://openalex.org/W2082938067","https://openalex.org/W3192410507"
"530","https://openalex.org/W2082938067","https://openalex.org/W3094434693"
"531","https://openalex.org/W2082938067","https://openalex.org/W3178630860"
"532","https://openalex.org/W2082938067","https://openalex.org/W3173038849"
"533","https://openalex.org/W2082938067","https://openalex.org/W3160317813"
"534","https://openalex.org/W2082938067","https://openalex.org/W3118502698"
"535","https://openalex.org/W2082938067","https://openalex.org/W3134020140"
"536","https://openalex.org/W2082938067","https://openalex.org/W3141485158"
"537","https://openalex.org/W2082938067","https://openalex.org/W3141549728"
"538","https://openalex.org/W2082938067","https://openalex.org/W3116274527"
"539","https://openalex.org/W2082938067","https://openalex.org/W3005000645"
"540","https://openalex.org/W2082938067","https://openalex.org/W3151034214"
"541","https://openalex.org/W2082938067","https://openalex.org/W3138449182"
"542","https://openalex.org/W2082938067","https://openalex.org/W3135275214"
"543","https://openalex.org/W2082938067","https://openalex.org/W3126782829"
"544","https://openalex.org/W2082938067","https://openalex.org/W3127857438"
"545","https://openalex.org/W2082938067","https://openalex.org/W3213966454"
"546","https://openalex.org/W1579072499","https://openalex.org/W2994747855"
"547","https://openalex.org/W1579072499","https://openalex.org/W3213145543"
"548","https://openalex.org/W1579072499","https://openalex.org/W3030486003"
"549","https://openalex.org/W1579072499","https://openalex.org/W3034597959"
"550","https://openalex.org/W1579072499","https://openalex.org/W3022515339"
"551","https://openalex.org/W1579072499","https://openalex.org/W3183319893"
"552","https://openalex.org/W1579072499","https://openalex.org/W3190543964"
"553","https://openalex.org/W1579072499","https://openalex.org/W3193616473"
"554","https://openalex.org/W1579072499","https://openalex.org/W3011414961"
"555","https://openalex.org/W1579072499","https://openalex.org/W3173038849"
"556","https://openalex.org/W1579072499","https://openalex.org/W3168772025"
"557","https://openalex.org/W1579072499","https://openalex.org/W3170784535"
"558","https://openalex.org/W1579072499","https://openalex.org/W3000463409"
"559","https://openalex.org/W1579072499","https://openalex.org/W3141549728"
"560","https://openalex.org/W1579072499","https://openalex.org/W3094418354"
"561","https://openalex.org/W1579072499","https://openalex.org/W3133680256"
"562","https://openalex.org/W1579072499","https://openalex.org/W3126095834"
"563","https://openalex.org/W1579072499","https://openalex.org/W3118782027"
"564","https://openalex.org/W1579072499","https://openalex.org/W3086324301"
"565","https://openalex.org/W1579072499","https://openalex.org/W3095605109"
"566","https://openalex.org/W1579072499","https://openalex.org/W3092943300"
"567","https://openalex.org/W1579072499","https://openalex.org/W3088887523"
"568","https://openalex.org/W1579072499","https://openalex.org/W3083109317"
"569","https://openalex.org/W1579072499","https://openalex.org/W3054635350"
"570","https://openalex.org/W1579072499","https://openalex.org/W3047348261"
"571","https://openalex.org/W1969096969","https://openalex.org/W3122201413"
"572","https://openalex.org/W1969096969","https://openalex.org/W3045353997"
"573","https://openalex.org/W1969096969","https://openalex.org/W2511270629"
"574","https://openalex.org/W1969096969","https://openalex.org/W2021221254"
"575","https://openalex.org/W1969096969","https://openalex.org/W2292127759"
"576","https://openalex.org/W1969096969","https://openalex.org/W2027112070"
"577","https://openalex.org/W1969096969","https://openalex.org/W1885280269"
"578","https://openalex.org/W1969096969","https://openalex.org/W2161610983"
"579","https://openalex.org/W1969096969","https://openalex.org/W1967652621"
"580","https://openalex.org/W1969096969","https://openalex.org/W2072655999"
"581","https://openalex.org/W1969096969","https://openalex.org/W2124611767"
"582","https://openalex.org/W1969096969","https://openalex.org/W2149849438"
"583","https://openalex.org/W1969096969","https://openalex.org/W2055104585"
"584","https://openalex.org/W1969096969","https://openalex.org/W1545866436"
"585","https://openalex.org/W1969096969","https://openalex.org/W2150441143"
"586","https://openalex.org/W1969096969","https://openalex.org/W56756677"
"587","https://openalex.org/W1969096969","https://openalex.org/W2584228221"
"588","https://openalex.org/W1969096969","https://openalex.org/W3107741745"
"589","https://openalex.org/W1969096969","https://openalex.org/W2287720936"
"590","https://openalex.org/W1969096969","https://openalex.org/W2143906639"
"591","https://openalex.org/W1969096969","https://openalex.org/W94297492"
"592","https://openalex.org/W1969096969","https://openalex.org/W1518073965"
"593","https://openalex.org/W1969096969","https://openalex.org/W1988384228"
"594","https://openalex.org/W1969096969","https://openalex.org/W2070161597"
