"","Source","Target","weight"
"4185","https://openalex.org/A2467346907","https://openalex.org/A2478785703",1
"4186","https://openalex.org/A2467524103","https://openalex.org/A248769468",1
"4187","https://openalex.org/A2467803077","https://openalex.org/A2570140568",1
"4188","https://openalex.org/A2467979811","https://openalex.org/A2762722871",1
"4189","https://openalex.org/A2471290492","https://openalex.org/A2568267441",1
"4190","https://openalex.org/A2471290492","https://openalex.org/A76571739",1
"4191","https://openalex.org/A2471693670","https://openalex.org/A2483006132",1
"4192","https://openalex.org/A2471693670","https://openalex.org/A2489027868",1
"4193","https://openalex.org/A2471693670","https://openalex.org/A372917247",1
"4194","https://openalex.org/A2471693670","https://openalex.org/A665616282",1
"4195","https://openalex.org/A2471866511","https://openalex.org/A2714441983",1
"4196","https://openalex.org/A2471866511","https://openalex.org/A3003311861",1
"4197","https://openalex.org/A2471866511","https://openalex.org/A3004182103",1
"4198","https://openalex.org/A2472343569","https://openalex.org/A2624137659",1
"4199","https://openalex.org/A2474513441","https://openalex.org/A2805614535",1
"4200","https://openalex.org/A2475273433","https://openalex.org/A2678919199",1
"4201","https://openalex.org/A2475431463","https://openalex.org/A2631668149",1
"4202","https://openalex.org/A2475843496","https://openalex.org/A2489640148",1
"4203","https://openalex.org/A2476834875","https://openalex.org/A2903915802",1
"4204","https://openalex.org/A2476834875","https://openalex.org/A2904249783",1
"4205","https://openalex.org/A2476834875","https://openalex.org/A2904342696",1
"4206","https://openalex.org/A2476834875","https://openalex.org/A2904490414",1
"4207","https://openalex.org/A2476834875","https://openalex.org/A2905138322",1
"4208","https://openalex.org/A2477209293","https://openalex.org/A2782598752",1
"4209","https://openalex.org/A2477318793","https://openalex.org/A3169657147",1
"4210","https://openalex.org/A2477318793","https://openalex.org/A3172463669",1
"4211","https://openalex.org/A2477663626","https://openalex.org/A2525818844",1
"4212","https://openalex.org/A2479255288","https://openalex.org/A2720810587",1
"4213","https://openalex.org/A2479720864","https://openalex.org/A2576214640",1
"4214","https://openalex.org/A2479720864","https://openalex.org/A2598129861",1
"4215","https://openalex.org/A2479720864","https://openalex.org/A2750676519",1
"4216","https://openalex.org/A2479720864","https://openalex.org/A2894877079",1
"4217","https://openalex.org/A2479720864","https://openalex.org/A2895057202",1
"4218","https://openalex.org/A2479720864","https://openalex.org/A2895574469",1
"4219","https://openalex.org/A2479720864","https://openalex.org/A3173391520",1
"4220","https://openalex.org/A2480065871","https://openalex.org/A2496918544",1
"4221","https://openalex.org/A2480065871","https://openalex.org/A2740771602",1
"4222","https://openalex.org/A2480876472","https://openalex.org/A2960458822",1
"4223","https://openalex.org/A2481893100","https://openalex.org/A2612303117",1
"4224","https://openalex.org/A2481893100","https://openalex.org/A2612393670",1
"4225","https://openalex.org/A2481893100","https://openalex.org/A2612512766",1
"4226","https://openalex.org/A2481893100","https://openalex.org/A2613589040",1
"4227","https://openalex.org/A2481893100","https://openalex.org/A2613865973",1
"4228","https://openalex.org/A2481893100","https://openalex.org/A2616899933",1
"4229","https://openalex.org/A2481893100","https://openalex.org/A2643684050",1
"4230","https://openalex.org/A2481945487","https://openalex.org/A2599194942",1
"4231","https://openalex.org/A2482156612","https://openalex.org/A2500134509",1
"4232","https://openalex.org/A2482661141","https://openalex.org/A3022639596",1
"4233","https://openalex.org/A2482956048","https://openalex.org/A3176607092",1
"4234","https://openalex.org/A2483006132","https://openalex.org/A3214120189",1
"4235","https://openalex.org/A2484520236","https://openalex.org/A2565495194",1
"4236","https://openalex.org/A2485473491","https://openalex.org/A2608792732",1
"4237","https://openalex.org/A2486477768","https://openalex.org/A2648520421",1
"4238","https://openalex.org/A2486477768","https://openalex.org/A2764374605",1
"4239","https://openalex.org/A248691860","https://openalex.org/A2632747105",1
"4240","https://openalex.org/A2487631846","https://openalex.org/A2599617135",1
"4241","https://openalex.org/A2488959986","https://openalex.org/A2614601095",1
"4242","https://openalex.org/A2488959986","https://openalex.org/A2756119782",1
"4243","https://openalex.org/A2488959986","https://openalex.org/A3140475296",1
"4244","https://openalex.org/A2488959986","https://openalex.org/A3141707145",1
"4245","https://openalex.org/A2489406238","https://openalex.org/A2607706717",1
"4246","https://openalex.org/A2489448352","https://openalex.org/A3094769491",1
"4247","https://openalex.org/A2489920253","https://openalex.org/A2915357252",1
"4248","https://openalex.org/A2490450239","https://openalex.org/A3080095319",1
"4249","https://openalex.org/A2491328820","https://openalex.org/A2912811111",1
"4250","https://openalex.org/A2491762668","https://openalex.org/A2593688790",1
"4251","https://openalex.org/A2492803520","https://openalex.org/A2793321666",1
"4252","https://openalex.org/A2494733737","https://openalex.org/A2585381147",1
"4253","https://openalex.org/A2495595030","https://openalex.org/A2959033728",1
"4254","https://openalex.org/A2495595030","https://openalex.org/A2995299713",1
"4255","https://openalex.org/A2495595030","https://openalex.org/A2995398329",1
"4256","https://openalex.org/A2495841679","https://openalex.org/A2647195764",1
"4257","https://openalex.org/A2496586890","https://openalex.org/A87871570",1
"4258","https://openalex.org/A2496676650","https://openalex.org/A2610304921",1
"4259","https://openalex.org/A2496676650","https://openalex.org/A2971232853",1
"4260","https://openalex.org/A2496676650","https://openalex.org/A602322034",1
"4261","https://openalex.org/A2496918544","https://openalex.org/A2740771602",1
"4262","https://openalex.org/A2497369243","https://openalex.org/A2598782376",1
"4263","https://openalex.org/A2497369243","https://openalex.org/A2636651781",1
"4264","https://openalex.org/A2497369243","https://openalex.org/A2688200139",1
"4265","https://openalex.org/A2497369243","https://openalex.org/A3133993011",1
"4266","https://openalex.org/A2497920005","https://openalex.org/A2640754768",1
"4267","https://openalex.org/A2498973382","https://openalex.org/A2753940296",1
"4268","https://openalex.org/A2499175000","https://openalex.org/A2512179654",1
"4269","https://openalex.org/A249929410","https://openalex.org/A2605626643",1
"4270","https://openalex.org/A2499565133","https://openalex.org/A2786280228",1
"4271","https://openalex.org/A2499933399","https://openalex.org/A2657838525",1
"4272","https://openalex.org/A2500345101","https://openalex.org/A2555504001",1
"4273","https://openalex.org/A2500345101","https://openalex.org/A3209006735",1
"4274","https://openalex.org/A2501507981","https://openalex.org/A2782884566",1
"4275","https://openalex.org/A2501703435","https://openalex.org/A2635423038",1
"4276","https://openalex.org/A2501730068","https://openalex.org/A269480768",1
"4277","https://openalex.org/A2501815845","https://openalex.org/A2906378385",1
"4278","https://openalex.org/A2503089698","https://openalex.org/A2561130949",1
"4279","https://openalex.org/A2503227519","https://openalex.org/A2636167751",1
"4280","https://openalex.org/A2503599158","https://openalex.org/A2608993936",1
"4281","https://openalex.org/A2503869320","https://openalex.org/A3116746890",1
"4282","https://openalex.org/A2503902063","https://openalex.org/A2612538823",1
"4283","https://openalex.org/A2504143697","https://openalex.org/A3122724098",1
"4284","https://openalex.org/A2505285078","https://openalex.org/A2570325150",1
"4285","https://openalex.org/A2506005590","https://openalex.org/A2599714127",1
"4286","https://openalex.org/A2508497396","https://openalex.org/A2594356780",1
"4287","https://openalex.org/A2508953254","https://openalex.org/A2696184156",1
"4288","https://openalex.org/A2509420762","https://openalex.org/A2693223024",1
"4289","https://openalex.org/A2509473704","https://openalex.org/A3112124646",1
"4290","https://openalex.org/A2509482064","https://openalex.org/A2645108630",1
"4291","https://openalex.org/A2509651478","https://openalex.org/A2662891698",1
"4292","https://openalex.org/A2509881123","https://openalex.org/A2698720849",1
"4293","https://openalex.org/A2510387854","https://openalex.org/A2660204837",1
"4294","https://openalex.org/A2511304583","https://openalex.org/A2976031868",1
"4295","https://openalex.org/A2511358975","https://openalex.org/A2512609674",1
"4296","https://openalex.org/A2512179654","https://openalex.org/A2760123433",1
"4297","https://openalex.org/A2513446406","https://openalex.org/A283571327",1
"4298","https://openalex.org/A2516539683","https://openalex.org/A2643519978",1
"4299","https://openalex.org/A2516992137","https://openalex.org/A2753974351",1
"4300","https://openalex.org/A2518881256","https://openalex.org/A2518884432",1
"4301","https://openalex.org/A2518881256","https://openalex.org/A2519133928",1
"4302","https://openalex.org/A2518881256","https://openalex.org/A2520539039",1
"4303","https://openalex.org/A2518881256","https://openalex.org/A2520556530",1
"4304","https://openalex.org/A2518881256","https://openalex.org/A2520639112",1
"4305","https://openalex.org/A2518884432","https://openalex.org/A2519133928",1
"4306","https://openalex.org/A2518884432","https://openalex.org/A2520539039",1
"4307","https://openalex.org/A2518884432","https://openalex.org/A2520556530",1
"4308","https://openalex.org/A2518884432","https://openalex.org/A2520639112",1
"4309","https://openalex.org/A2519133928","https://openalex.org/A2520539039",1
"4310","https://openalex.org/A2519133928","https://openalex.org/A2520556530",1
"4311","https://openalex.org/A2519133928","https://openalex.org/A2520639112",1
"4312","https://openalex.org/A2520316629","https://openalex.org/A2532935355",1
"4313","https://openalex.org/A2520539039","https://openalex.org/A2520556530",1
"4314","https://openalex.org/A2520539039","https://openalex.org/A2520639112",1
"4315","https://openalex.org/A2520556530","https://openalex.org/A2520639112",1
"4316","https://openalex.org/A252189624","https://openalex.org/A41536386",1
"4317","https://openalex.org/A2525475732","https://openalex.org/A25455232",1
"4318","https://openalex.org/A2525475732","https://openalex.org/A305952943",1
"4319","https://openalex.org/A2525475732","https://openalex.org/A48464092",1
"4320","https://openalex.org/A2526295210","https://openalex.org/A2744644803",1
"4321","https://openalex.org/A2526444632","https://openalex.org/A3140856476",1
"4322","https://openalex.org/A2529308198","https://openalex.org/A2621697300",1
"4323","https://openalex.org/A2529308198","https://openalex.org/A2784998307",1
"4324","https://openalex.org/A2529769748","https://openalex.org/A3086557977",1
"4325","https://openalex.org/A2529774618","https://openalex.org/A2634845209",1
"4326","https://openalex.org/A2530317075","https://openalex.org/A2772519045",1
"4327","https://openalex.org/A2530519966","https://openalex.org/A2530713480",1
"4328","https://openalex.org/A2530519966","https://openalex.org/A2531894034",1
"4329","https://openalex.org/A2530536786","https://openalex.org/A312624306",1
"4330","https://openalex.org/A2530713480","https://openalex.org/A2531894034",1
"4331","https://openalex.org/A2531265937","https://openalex.org/A2634435675",1
"4332","https://openalex.org/A2531308404","https://openalex.org/A2565495194",1
"4333","https://openalex.org/A253149095","https://openalex.org/A2693797268",1
"4334","https://openalex.org/A253149095","https://openalex.org/A2721897280",1
"4335","https://openalex.org/A2536000101","https://openalex.org/A2793452791",1
"4336","https://openalex.org/A2543912664","https://openalex.org/A2696805548",1
"4337","https://openalex.org/A25455232","https://openalex.org/A305952943",1
"4338","https://openalex.org/A25455232","https://openalex.org/A48464092",1
"4339","https://openalex.org/A2546542700","https://openalex.org/A2619704011",1
"4340","https://openalex.org/A2548710382","https://openalex.org/A2597944615",1
"4341","https://openalex.org/A2548710382","https://openalex.org/A2608671558",1
"4342","https://openalex.org/A2548710382","https://openalex.org/A76571739",1
"4343","https://openalex.org/A2552275082","https://openalex.org/A2554317822",1
"4344","https://openalex.org/A2552649070","https://openalex.org/A2642787497",1
"4345","https://openalex.org/A2552793776","https://openalex.org/A2944193953",1
"4346","https://openalex.org/A2554110073","https://openalex.org/A329072426",1
"4347","https://openalex.org/A2555651067","https://openalex.org/A2627182397",1
"4348","https://openalex.org/A2555859626","https://openalex.org/A2608993936",1
"4349","https://openalex.org/A2555859626","https://openalex.org/A2629114568",1
"4350","https://openalex.org/A2555859626","https://openalex.org/A3121203718",1
"4351","https://openalex.org/A2555859626","https://openalex.org/A3122082148",1
"4352","https://openalex.org/A2555859626","https://openalex.org/A3122090286",1
"4353","https://openalex.org/A2555859626","https://openalex.org/A3125380387",1
"4354","https://openalex.org/A2556279275","https://openalex.org/A2557223663",1
"4355","https://openalex.org/A2556279275","https://openalex.org/A723701921",1
"4356","https://openalex.org/A2557223663","https://openalex.org/A723701921",1
"4357","https://openalex.org/A2557621600","https://openalex.org/A2628417843",1
"4358","https://openalex.org/A2557931789","https://openalex.org/A2600171451",1
"4359","https://openalex.org/A2557975661","https://openalex.org/A2809846773",1
"4360","https://openalex.org/A2559148757","https://openalex.org/A2587018591",1
"4361","https://openalex.org/A2560066493","https://openalex.org/A2921075555",1
"4362","https://openalex.org/A2560459321","https://openalex.org/A3144840546",1
"4363","https://openalex.org/A2560707840","https://openalex.org/A2809865352",1
"4364","https://openalex.org/A2561046796","https://openalex.org/A2565300107",1
"4365","https://openalex.org/A2561046796","https://openalex.org/A2670597254",1
"4366","https://openalex.org/A2561119668","https://openalex.org/A2562306662",1
"4367","https://openalex.org/A2561772937","https://openalex.org/A2696310134",1
"4368","https://openalex.org/A2561817752","https://openalex.org/A2685927469",1
"4369","https://openalex.org/A2561878494","https://openalex.org/A2609542573",1
"4370","https://openalex.org/A2562248412","https://openalex.org/A2652638516",1
"4371","https://openalex.org/A2562248412","https://openalex.org/A2803503579",1
"4372","https://openalex.org/A2562291586","https://openalex.org/A2567205451",1
"4373","https://openalex.org/A2562524606","https://openalex.org/A2649286381",1
"4374","https://openalex.org/A2562524606","https://openalex.org/A2659579669",1
"4375","https://openalex.org/A2562698281","https://openalex.org/A2917197240",1
"4376","https://openalex.org/A2562948589","https://openalex.org/A2564027589",1
"4377","https://openalex.org/A2563138529","https://openalex.org/A2629385008",1
"4378","https://openalex.org/A2563138529","https://openalex.org/A3171562231",1
"4379","https://openalex.org/A2563150645","https://openalex.org/A2564845898",1
"4380","https://openalex.org/A2563172887","https://openalex.org/A3623885",1
"4381","https://openalex.org/A2563254717","https://openalex.org/A2625201575",1
"4382","https://openalex.org/A2563403792","https://openalex.org/A2566727665",1
"4383","https://openalex.org/A2563432610","https://openalex.org/A2569008905",1
"4384","https://openalex.org/A2563865657","https://openalex.org/A2565251114",1
"4385","https://openalex.org/A2563865657","https://openalex.org/A2567411366",1
"4386","https://openalex.org/A2564238630","https://openalex.org/A2567040106",1
"4387","https://openalex.org/A2564462784","https://openalex.org/A2566588964",1
"4388","https://openalex.org/A2565251114","https://openalex.org/A2567411366",1
"4389","https://openalex.org/A2565300107","https://openalex.org/A2670597254",1
"4390","https://openalex.org/A2565495194","https://openalex.org/A2583605740",1
"4391","https://openalex.org/A2566283309","https://openalex.org/A2696390529",1
"4392","https://openalex.org/A2566369890","https://openalex.org/A2572332230",1
"4393","https://openalex.org/A2566369890","https://openalex.org/A2668617195",1
"4394","https://openalex.org/A2566369890","https://openalex.org/A2704111530",1
"4395","https://openalex.org/A2566369890","https://openalex.org/A2776182215",1
"4396","https://openalex.org/A2566528782","https://openalex.org/A2911668150",1
"4397","https://openalex.org/A2566528782","https://openalex.org/A30779956",1
"4398","https://openalex.org/A2567279664","https://openalex.org/A2567570142",1
"4399","https://openalex.org/A2567290094","https://openalex.org/A2815262192",1
"4400","https://openalex.org/A2567845461","https://openalex.org/A2633537332",1
"4401","https://openalex.org/A2567845461","https://openalex.org/A2681931956",1
"4402","https://openalex.org/A2568164400","https://openalex.org/A2704600994",1
"4403","https://openalex.org/A2568267441","https://openalex.org/A76571739",1
"4404","https://openalex.org/A2568310221","https://openalex.org/A2569133174",1
"4405","https://openalex.org/A2568310221","https://openalex.org/A2569329272",1
"4406","https://openalex.org/A2568310221","https://openalex.org/A2597916870",1
"4407","https://openalex.org/A2568310221","https://openalex.org/A2648775289",1
"4408","https://openalex.org/A2568310221","https://openalex.org/A2703148405",1
"4409","https://openalex.org/A2568637738","https://openalex.org/A2568965887",1
"4410","https://openalex.org/A2568872979","https://openalex.org/A3164993855",1
"4411","https://openalex.org/A2569133174","https://openalex.org/A2569329272",1
"4412","https://openalex.org/A2569133174","https://openalex.org/A2597916870",1
"4413","https://openalex.org/A2569133174","https://openalex.org/A2648775289",1
"4414","https://openalex.org/A2569133174","https://openalex.org/A2703148405",1
"4415","https://openalex.org/A2569329272","https://openalex.org/A2597916870",1
"4416","https://openalex.org/A2569329272","https://openalex.org/A2648775289",1
"4417","https://openalex.org/A2569329272","https://openalex.org/A2703148405",1
"4418","https://openalex.org/A2569578048","https://openalex.org/A2570335812",1
"4419","https://openalex.org/A2570165043","https://openalex.org/A2631708786",1
"4420","https://openalex.org/A2570466399","https://openalex.org/A2634740955",1
"4421","https://openalex.org/A2570826825","https://openalex.org/A84060823",1
"4422","https://openalex.org/A2571181100","https://openalex.org/A2643145885",1
"4423","https://openalex.org/A2571676028","https://openalex.org/A3109655473",1
"4424","https://openalex.org/A2571676028","https://openalex.org/A3211441047",1
"4425","https://openalex.org/A2572242905","https://openalex.org/A3141335069",1
"4426","https://openalex.org/A2572332230","https://openalex.org/A2668617195",1
"4427","https://openalex.org/A2572332230","https://openalex.org/A2704111530",1
"4428","https://openalex.org/A2572332230","https://openalex.org/A2776182215",1
"4429","https://openalex.org/A2572388449","https://openalex.org/A2765332407",1
"4430","https://openalex.org/A2572920577","https://openalex.org/A2577604936",1
"4431","https://openalex.org/A2572920577","https://openalex.org/A2578587533",1
"4432","https://openalex.org/A2572920577","https://openalex.org/A2734933355",1
"4433","https://openalex.org/A2575203643","https://openalex.org/A87871570",1
"4434","https://openalex.org/A2575544039","https://openalex.org/A2583212664",1
"4435","https://openalex.org/A2575894853","https://openalex.org/A2673493108",1
"4436","https://openalex.org/A2575894853","https://openalex.org/A2694615096",1
"4437","https://openalex.org/A2576214640","https://openalex.org/A2598129861",1
"4438","https://openalex.org/A2576214640","https://openalex.org/A2750676519",1
"4439","https://openalex.org/A2576214640","https://openalex.org/A2894877079",1
"4440","https://openalex.org/A2576214640","https://openalex.org/A2895057202",1
"4441","https://openalex.org/A2576214640","https://openalex.org/A2895574469",1
"4442","https://openalex.org/A2576214640","https://openalex.org/A3173391520",1
"4443","https://openalex.org/A2576298768","https://openalex.org/A2629514295",1
"4444","https://openalex.org/A2576921314","https://openalex.org/A2723854176",1
"4445","https://openalex.org/A2577508281","https://openalex.org/A2637467873",1
"4446","https://openalex.org/A2577508281","https://openalex.org/A2686611367",1
"4447","https://openalex.org/A2577604936","https://openalex.org/A2578587533",1
"4448","https://openalex.org/A2577604936","https://openalex.org/A2734933355",1
"4449","https://openalex.org/A2577733225","https://openalex.org/A2688141525",1
"4450","https://openalex.org/A2577950934","https://openalex.org/A2663866704",1
"4451","https://openalex.org/A2578035895","https://openalex.org/A2668364886",1
"4452","https://openalex.org/A2578587533","https://openalex.org/A2734933355",1
"4453","https://openalex.org/A2579414074","https://openalex.org/A693952956",1
"4454","https://openalex.org/A2579414074","https://openalex.org/A76571739",1
"4455","https://openalex.org/A2580488088","https://openalex.org/A2661066889",1
"4456","https://openalex.org/A2580975426","https://openalex.org/A2581956786",1
"4457","https://openalex.org/A2581176193","https://openalex.org/A2593726953",1
"4458","https://openalex.org/A2582135627","https://openalex.org/A3026594520",1
"4459","https://openalex.org/A2582597283","https://openalex.org/A2617733119",1
"4460","https://openalex.org/A2582597283","https://openalex.org/A2784403030",1
"4461","https://openalex.org/A2582597283","https://openalex.org/A2793354048",1
"4462","https://openalex.org/A2583136443","https://openalex.org/A2796736139",1
"4463","https://openalex.org/A2585208178","https://openalex.org/A2627419407",1
"4464","https://openalex.org/A2585381147","https://openalex.org/A2673991939",1
"4465","https://openalex.org/A2585381147","https://openalex.org/A2768575192",1
"4466","https://openalex.org/A2585381147","https://openalex.org/A2800435496",1
"4467","https://openalex.org/A2585381147","https://openalex.org/A3180690024",1
"4468","https://openalex.org/A2585381147","https://openalex.org/A3182333198",1
"4469","https://openalex.org/A2586298407","https://openalex.org/A693952956",1
"4470","https://openalex.org/A2586298407","https://openalex.org/A76571739",1
"4471","https://openalex.org/A2586504168","https://openalex.org/A2586985787",1
"4472","https://openalex.org/A2586504168","https://openalex.org/A2587321076",1
"4473","https://openalex.org/A2586625549","https://openalex.org/A3107071850",1
"4474","https://openalex.org/A2586625549","https://openalex.org/A3107458792",1
"4475","https://openalex.org/A2586625549","https://openalex.org/A3184126698",1
"4476","https://openalex.org/A2586985787","https://openalex.org/A2587321076",1
"4477","https://openalex.org/A2589034466","https://openalex.org/A2601905250",1
"4478","https://openalex.org/A2589128844","https://openalex.org/A2608025735",1
"4479","https://openalex.org/A2589178194","https://openalex.org/A2912871944",1
"4480","https://openalex.org/A2589571048","https://openalex.org/A3081575451",1
"4481","https://openalex.org/A2589571048","https://openalex.org/A3175154119",1
"4482","https://openalex.org/A2589574220","https://openalex.org/A2629812987",1
"4483","https://openalex.org/A2589574220","https://openalex.org/A2795836331",1
"4484","https://openalex.org/A2589574220","https://openalex.org/A2802182031",1
"4485","https://openalex.org/A2589574220","https://openalex.org/A2806092684",1
"4486","https://openalex.org/A2589574220","https://openalex.org/A769675075",1
"4487","https://openalex.org/A2590734524","https://openalex.org/A2785456810",1
"4488","https://openalex.org/A2590986003","https://openalex.org/A85652889",1
"4489","https://openalex.org/A2591374689","https://openalex.org/A2633152214",1
"4490","https://openalex.org/A2591374689","https://openalex.org/A2672448483",1
"4491","https://openalex.org/A2591374689","https://openalex.org/A2915690101",1
"4492","https://openalex.org/A2591437422","https://openalex.org/A2645055071",1
"4493","https://openalex.org/A2591453245","https://openalex.org/A2625464180",1
"4494","https://openalex.org/A2592809091","https://openalex.org/A2614867626",1
"4495","https://openalex.org/A2595164549","https://openalex.org/A2660154750",1
"4496","https://openalex.org/A2595415689","https://openalex.org/A2781866091",1
"4497","https://openalex.org/A2595415689","https://openalex.org/A3009984014",1
"4498","https://openalex.org/A2595415689","https://openalex.org/A3022439966",1
"4499","https://openalex.org/A2597163878","https://openalex.org/A2720181547",1
"4500","https://openalex.org/A2597636647","https://openalex.org/A2681233737",1
"4501","https://openalex.org/A2597916870","https://openalex.org/A2648775289",1
"4502","https://openalex.org/A2597916870","https://openalex.org/A2703148405",1
"4503","https://openalex.org/A2597944615","https://openalex.org/A2608671558",1
"4504","https://openalex.org/A2597944615","https://openalex.org/A76571739",1
"4505","https://openalex.org/A2598129861","https://openalex.org/A2750676519",1
"4506","https://openalex.org/A2598129861","https://openalex.org/A2894877079",1
"4507","https://openalex.org/A2598129861","https://openalex.org/A2895057202",1
"4508","https://openalex.org/A2598129861","https://openalex.org/A2895574469",1
"4509","https://openalex.org/A2598129861","https://openalex.org/A3173391520",1
"4510","https://openalex.org/A2598402269","https://openalex.org/A2618730629",1
"4511","https://openalex.org/A2598609419","https://openalex.org/A2717885439",1
"4512","https://openalex.org/A2598732797","https://openalex.org/A2653715911",1
"4513","https://openalex.org/A2598782376","https://openalex.org/A2635752504",1
"4514","https://openalex.org/A2598782376","https://openalex.org/A73659229",1
"4515","https://openalex.org/A2599933668","https://openalex.org/A3184789243",1
"4516","https://openalex.org/A2600160825","https://openalex.org/A2603430989",1
"4517","https://openalex.org/A2600548816","https://openalex.org/A3170155616",1
"4518","https://openalex.org/A2600685996","https://openalex.org/A2610888571",1
"4519","https://openalex.org/A2601440568","https://openalex.org/A2641996538",1
"4520","https://openalex.org/A2601440568","https://openalex.org/A2655940632",1
"4521","https://openalex.org/A2601440568","https://openalex.org/A2656353561",1
"4522","https://openalex.org/A2601440568","https://openalex.org/A2684164101",1
"4523","https://openalex.org/A2602278199","https://openalex.org/A2656979959",1
"4524","https://openalex.org/A2603082013","https://openalex.org/A2811178117",1
"4525","https://openalex.org/A2603301821","https://openalex.org/A3198775363",1
"4526","https://openalex.org/A2603452722","https://openalex.org/A2684493001",1
"4527","https://openalex.org/A2603855467","https://openalex.org/A2803012446",1
"4528","https://openalex.org/A2605429803","https://openalex.org/A2607260204",1
"4529","https://openalex.org/A2606045263","https://openalex.org/A2698687349",1
"4530","https://openalex.org/A2606794953","https://openalex.org/A2804631225",1
"4531","https://openalex.org/A2606968926","https://openalex.org/A2627750237",1
"4532","https://openalex.org/A2607532370","https://openalex.org/A3189728248",1
"4533","https://openalex.org/A2607760012","https://openalex.org/A2614867626",1
"4534","https://openalex.org/A260801554","https://openalex.org/A956205116",1
"4535","https://openalex.org/A2608373469","https://openalex.org/A2639209986",1
"4536","https://openalex.org/A2608671558","https://openalex.org/A76571739",1
"4537","https://openalex.org/A2608794601","https://openalex.org/A2667962323",1
"4538","https://openalex.org/A2608993936","https://openalex.org/A2629114568",1
"4539","https://openalex.org/A2608993936","https://openalex.org/A28675311",1
"4540","https://openalex.org/A2608993936","https://openalex.org/A3121203718",1
"4541","https://openalex.org/A2608993936","https://openalex.org/A3122082148",1
"4542","https://openalex.org/A2608993936","https://openalex.org/A3122090286",1
"4543","https://openalex.org/A2608993936","https://openalex.org/A3125380387",1
"4544","https://openalex.org/A2609230497","https://openalex.org/A2610064408",1
"4545","https://openalex.org/A2609230497","https://openalex.org/A2676428728",1
"4546","https://openalex.org/A2609510480","https://openalex.org/A2921235938",1
"4547","https://openalex.org/A2609510480","https://openalex.org/A3158487778",1
"4548","https://openalex.org/A2609551604","https://openalex.org/A2771830615",1
"4549","https://openalex.org/A2609708384","https://openalex.org/A3019044136",1
"4550","https://openalex.org/A2610064408","https://openalex.org/A2676428728",1
"4551","https://openalex.org/A2610304921","https://openalex.org/A2971232853",1
"4552","https://openalex.org/A2610304921","https://openalex.org/A602322034",1
"4553","https://openalex.org/A2611577638","https://openalex.org/A2806929487",1
"4554","https://openalex.org/A2611577638","https://openalex.org/A2921433346",1
"4555","https://openalex.org/A2611577638","https://openalex.org/A3142119161",1
"4556","https://openalex.org/A2611577638","https://openalex.org/A47466971",1
"4557","https://openalex.org/A2611577638","https://openalex.org/A650968989",1
"4558","https://openalex.org/A2612221389","https://openalex.org/A2997575853",1
"4559","https://openalex.org/A2612303117","https://openalex.org/A2612393670",1
"4560","https://openalex.org/A2612303117","https://openalex.org/A2612512766",1
"4561","https://openalex.org/A2612303117","https://openalex.org/A2613589040",1
"4562","https://openalex.org/A2612303117","https://openalex.org/A2613865973",1
"4563","https://openalex.org/A2612303117","https://openalex.org/A2616899933",1
"4564","https://openalex.org/A2612303117","https://openalex.org/A2643684050",1
"4565","https://openalex.org/A2612393670","https://openalex.org/A2612512766",1
"4566","https://openalex.org/A2612393670","https://openalex.org/A2613589040",1
"4567","https://openalex.org/A2612393670","https://openalex.org/A2613865973",1
"4568","https://openalex.org/A2612393670","https://openalex.org/A2616899933",1
"4569","https://openalex.org/A2612393670","https://openalex.org/A2643684050",1
"4570","https://openalex.org/A2612512766","https://openalex.org/A2613589040",1
"4571","https://openalex.org/A2612512766","https://openalex.org/A2613865973",1
"4572","https://openalex.org/A2612512766","https://openalex.org/A2616899933",1
"4573","https://openalex.org/A2612512766","https://openalex.org/A2643684050",1
"4574","https://openalex.org/A2612694071","https://openalex.org/A3187571475",1
"4575","https://openalex.org/A2613589040","https://openalex.org/A2613865973",1
"4576","https://openalex.org/A2613589040","https://openalex.org/A2616899933",1
"4577","https://openalex.org/A2613589040","https://openalex.org/A2643684050",1
"4578","https://openalex.org/A2613750433","https://openalex.org/A2789563469",1
"4579","https://openalex.org/A2613865973","https://openalex.org/A2616899933",1
"4580","https://openalex.org/A2613865973","https://openalex.org/A2643684050",1
"4581","https://openalex.org/A2614425947","https://openalex.org/A2643346194",1
"4582","https://openalex.org/A2614601095","https://openalex.org/A2756119782",1
"4583","https://openalex.org/A2614601095","https://openalex.org/A3140475296",1
"4584","https://openalex.org/A2614601095","https://openalex.org/A3141707145",1
"4585","https://openalex.org/A2614679720","https://openalex.org/A3210290529",1
"4586","https://openalex.org/A2615103815","https://openalex.org/A2684700030",1
"4587","https://openalex.org/A2615103815","https://openalex.org/A283571327",1
"4588","https://openalex.org/A2615240491","https://openalex.org/A2672956442",1
"4589","https://openalex.org/A2615886916","https://openalex.org/A2689851809",1
"4590","https://openalex.org/A2616899933","https://openalex.org/A2643684050",1
"4591","https://openalex.org/A2617047952","https://openalex.org/A2795964139",1
"4592","https://openalex.org/A2617559467","https://openalex.org/A35729496",1
"4593","https://openalex.org/A2617666676","https://openalex.org/A2619965379",1
"4594","https://openalex.org/A2617666676","https://openalex.org/A2696065758",1
"4595","https://openalex.org/A2617666676","https://openalex.org/A2709757221",1
"4596","https://openalex.org/A2617666676","https://openalex.org/A2718222284",1
